Species count,Family,Genus,Species,Common Name,Plant Type,Geographic Location,Nectary Location,Ecological Study,Reference,Notes,genus species,,,,,,,,,,,,,,,,
1,Fabaceae,Diphysa,robinoides,,,Mexico,,Díaz-Castelazo et al. 2013,Díaz-Castelazo et al. 2013,,Diphysa robinoides,,,,,,,,,,,,,,,,
1,Fabaceae,Erythrina,americana,,tree,Mexico,,Díaz-Castelazo et al. 2013,Díaz-Castelazo et al. 2013,,Erythrina americana,,,,,,,,,,,,,,,,
1,Fabaceae,Gliricidia,sepium,,tree,Mexico,,Díaz-Castelazo et al. 2013,Díaz-Castelazo et al. 2013,,Gliricidia sepium,,,,,,,,,,,,,,,,
1,Fabaceae,Indigofera,suffructosa,,shrub,Neotropics,,Díaz-Castelazo et al. 2013,Díaz-Castelazo et al. 2013,,Indigofera suffructosa,,,,,,,,,,,,,,,,
1,Fabaceae,Macroptilium,atropurpureum,,herb,Neotropics,,Díaz-Castelazo et al. 2013,Díaz-Castelazo et al. 2013,,Macroptilium atropurpureum,,,,,,,,,,,,,,,,
,Fabaceae,Macroptilium,gibbosifolium,,legume,,,,Marazzi et al. 2012,,Macroptilium gibbosifolium,,,,,,,,,,,,,,,,
1,Fabaceae,Teramnus,uncinatus,,herb,Neotropics,,Díaz-Castelazo et al. 2013,Díaz-Castelazo et al. 2013,,Teramnus uncinatus,,,,,,,,,,,,,,,,
1,Loranthaceae,Phoradendron,quadrangulare,,epiphytic shrub,Mexico,,Díaz-Castelazo et al. 2013,Díaz-Castelazo et al. 2013,,Phoradendron quadrangulare,,,,,,,,,,,,,,,,
1,Orchidaceae,Oncidium,cebolleta,,epiphyte,Mexico,,Díaz-Castelazo et al. 2013,Díaz-Castelazo et al. 2013,,Oncidium cebolleta,,,,,,,,,,,,,,,,
1,Passifloraceae,Passiflora,sp.,,,Mexico,,Díaz-Castelazo et al. 2013,Díaz-Castelazo et al. 2013,,Passiflora sp.,,,,,,,,,,,,,,,,
1,Sapindaceae,Cardiospermum,halicacabum,,vine,Neotropics,,Díaz-Castelazo et al. 2013,Díaz-Castelazo et al. 2013,,Cardiospermum halicacabum,,,,,,,,,,,,,,,,
1,Sapindaceae,Paullinia,fuscecens,,vine,Central America,,Díaz-Castelazo et al. 2013,Díaz-Castelazo et al. 2013,,Paullinia fuscecens,,,,,,,,,,,,,,,,
,Sapindaceae,Serjania,sp.,,,Mexico,,Díaz-Castelazo et al. 2013,Díaz-Castelazo et al. 2013,,Serjania sp.,,,,,,,,,,,,,,,,
1,Solanaceae,Solanum,diversifolium,,,Mexico,,Díaz-Castelazo et al. 2013,Díaz-Castelazo et al. 2013,,Solanum diversifolium,,,,,,,,,,,,,,,,
1,Fabaceae,Abarema,laeta,,tree,Mexico,,Muehleisen 2013,Muehleisen 2013,,Abarema laeta,,,,,,,,,,,,,,,,
1,Combretaceae,Buchenavia,congesta,,,Central and South America,,Muehleisen 2013,Muehleisen 2013,,Buchenavia congesta,,,,,,,,,,,,,,,,
1,CUCURBITACEAE,Cucurbita,pepo,,,,,,Charles-Tollerup 2013,,Cucurbita pepo,,,,,,,,,,,,,,,,
1,Combretaceae,Buchenavia,grandis,,,Central America,,Muehleisen 2013,Muehleisen 2013,,Buchenavia grandis,,,,,,,,,,,,,,,,
1,Malpighiaceae,Bunchosia,argentea,,,Central America,,Muehleisen 2013,Muehleisen 2013,,Bunchosia argentea,,,,,,,,,,,,,,,,
1,Euphorbiaceae,Caryodendron,orinocense,,tree,Central America,,Muehleisen 2013,Muehleisen 2013,,Caryodendron orinocense,,,,,,,,,,,,,,,,
1,Fabaceae,Cedrelinga,catenaeformis,,tree,Central and South America,,Muehleisen 2013,Muehleisen 2013,,Cedrelinga catenaeformis,,,,,,,,,,,,,,,,
1,Euphorbiaceae,Conceveiba,rhytidocarpa,,,South America,,Muehleisen 2013,Muehleisen 2013,,Conceveiba rhytidocarpa,,,,,,,,,,,,,,,,
1,Fabaceae,Enterolobium,barnebianum,,,South America,,Muehleisen 2013,Muehleisen 2013,,Enterolobium barnebianum,,,,,,,,,,,,,,,,
1,Euphorbiaceae,Glycydendron,amazonicum,,,South America,,Muehleisen 2013,Muehleisen 2013,,Glycydendron amazonicum,,,,,,,,,,,,,,,,
1,Chrysobalanaceae,Hirtella,excelsa,,,South America,,Muehleisen 2013,Muehleisen 2013,,Hirtella excelsa,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,acreana,,,South America,,Muehleisen 2013,Muehleisen 2013,,Inga acreana,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,alata,,,South America,,Muehleisen 2013,Muehleisen 2013,,Inga alata,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,alba,,,South America,,Muehleisen 2013,Muehleisen 2013,,Inga alba,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,auristellae,,,South America,,Muehleisen 2013,Muehleisen 2013,,Inga auristellae,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,bourgonii,,,South America,,Muehleisen 2013,Muehleisen 2013,,Inga bourgonii,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,brachyrhachis,,,South America,,Muehleisen 2013,Muehleisen 2013,,Inga brachyrhachis,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,cayennensis,,,South America,,Muehleisen 2013,Muehleisen 2013,,Inga cayennensis,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,chartacea,,,South America,,Muehleisen 2013,Muehleisen 2013,,Inga chartacea,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,cinnamomea,,,South America,,Muehleisen 2013,Muehleisen 2013,,Inga cinnamomea,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,cordatoalata,,,South America,,Muehleisen 2013,Muehleisen 2013,,Inga cordatoalata,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,leiocalycina,,tree,South America,,Muehleisen 2013,Muehleisen 2013,,Inga leiocalycina,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,semialata ,,tree,South America,,"Muehleisen 2013; Bixenmann, Coley, and Kursar 2013",Muehleisen 2013,"As I. microcoma in Muehleisen 2013; as I. marginata in Bixenmann, Coley, and Kursar 2013",Inga semialata ,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,multinervis,,,Ecuador,,Muehleisen 2013,Muehleisen 2013,,Inga multinervis,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,poeppigiana,,,South America,,Muehleisen 2013,Muehleisen 2013,,Inga poeppigiana,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,rusbyi,,,South America,,Muehleisen 2013,Muehleisen 2013,,Inga rusbyi,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,sarayacuensis,,,South America,,Muehleisen 2013,Muehleisen 2013,,Inga sarayacuensis,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,stipulacea,,,South America,,Muehleisen 2013,Muehleisen 2013,,Inga stipulacea,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,striata,,,South America,,Muehleisen 2013,Muehleisen 2013,,Inga striata,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,tenuistipula,,,South America,,Muehleisen 2013,Muehleisen 2013,,Inga tenuistipula,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,tocacheana,,,South America,,Muehleisen 2013,Muehleisen 2013,,Inga tocacheana,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,umbratica,,,South America,,Muehleisen 2013,Muehleisen 2013,,Inga umbratica,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,velutina,,,South America,,Muehleisen 2013,Muehleisen 2013,,Inga velutina,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,vismiifolia,,,South America,,Muehleisen 2013,Muehleisen 2013,,Inga vismiifolia,,,,,,,,,,,,,,,,
1,Fabaceae,Inga,yacoana,,,South America,,Muehleisen 2013,Muehleisen 2013,,Inga yacoana,,,,,,,,,,,,,,,,
1,Caricaceae,Jacaratia,dititata,,tree,South America,,Muehleisen 2013,Muehleisen 2013,,Jacaratia dititata,,,,,,,,,,,,,,,,
1,Chrysobalanaceae,Licania,caudata,,,South America,,Muehleisen 2013,Muehleisen 2013,,Licania caudata,,,,,,,,,,,,,,,,
1,Chrysobalanaceae,Licania,longistyla,,tree,South America,,Muehleisen 2013,Muehleisen 2013,,Licania longistyla,,,,,,,,,,,,,,,,
1,Fabaceae,Marmaroxylon,basijugum,,,South America,,Muehleisen 2013,Muehleisen 2013,,Marmaroxylon basijugum,,,,,,,,,,,,,,,,
1,Urticaceae,Pourouma,minor,,,South America,,Muehleisen 2013,Muehleisen 2013,,Pourouma minor,,,,,,,,,,,,,,,,
1,Vochysiaceae,Qualea,paraensis,,tree,South America,,Muehleisen 2013,Muehleisen 2013,,Qualea paraensis,,,,,,,,,,,,,,,,
1,Euphorbiaceae,Tetrorchidium,macrophyllum,,,South America,,Muehleisen 2013,Muehleisen 2013,,Tetrorchidium macrophyllum,,,,,,,,,,,,,,,,
1,Fabaceae,Zygia,heteroneura,,,South America,,Muehleisen 2013,Muehleisen 2013,,Zygia heteroneura,,,,,,,,,,,,,,,,
1,Fabaceae,Senna,bracteosa,,shrub,South America,petiole,,Marazzi et al. 2013,,Senna bracteosa,,,,,,,,,,,,,,,,
1,Fabaceae,Senna,costata,,shrub,Australia,"on leaves, in between pairs of leaflets",,Marazzi et al. 2013,,Senna costata,,,,,,,,,,,,,,,,
1,Fabaceae,Senna,didymobotrya,,shrub,Africa,non-individualized: see paper,,Marazzi et al. 2013,,Senna didymobotrya,,,,,,,,,,,,,,,,
1,Fabaceae,Senna,italica,,shrub,Africa,see paper,,Marazzi et al. 2013,unconfirmed: strongly suggested from ant visitation,Senna italica,,,,,,,,,,,,,,,,
1,Fabaceae,Senna,martiana,,,South America,"sepals, floral bracts, petioles",,Marazzi et al. 2013,,Senna martiana,,,,,,,,,,,,,,,,
1,Fabaceae,Senna,paradycton,,,South America,floral bracts and sepals,,Marazzi et al. 2013,unconfirmed: strongly suggested from ant visitation,Senna paradycton,,,,,,,,,,,,,,,,
1,Fabaceae,Senna,pleurocarpa,,shrub,Australia,sepals,,Marazzi et al. 2013,,Senna pleurocarpa,,,,,,,,,,,,,,,,
,Fabaceae,Senna,cana,,,,base of pedicels,,Marazzi et al. 2012,,Senna cana,,,,,,,,,,,,,,,,
,Fabaceae,Senna,robiinifolia,,,,base of pedicels,,Marazzi et al. 2012,,Senna robiinifolia,,,,,,,,,,,,,,,,
,Fabaceae,Senna,obitsufolia,,,,between first pair of leaflets,,Marazzi et al. 2012,,Senna obitsufolia,,,,,,,,,,,,,,,,
,Fabaceae,Senna,pendula,,,,between first pair of leaflets,,Marazzi et al. 2012,,Senna pendula,,,,,,,,,,,,,,,,
,Fabaceae,Senna,occidentalis,,,,base of leaf stalks,,Marazzi et al. 2012,,Senna occidentalis,,,,,,,,,,,,,,,,
,Fabaceae,Senna,aphylla,,,,,,Marazzi et al. 2012,leafless in adult stage,Senna aphylla,,,,,,,,,,,,,,,,
,Fabaceae,Senna,costata,,,,on leaves between leaflets,,Marazzi et al. 2012,,Senna costata,,,,,,,,,,,,,,,,
,Fabaceae,Senna,hirsuta,,,,base of leaf stalke,,Marazzi et al. 2012,,Senna hirsuta,,,,,,,,,,,,,,,,
1,Passifloraceae,Turnera,velutina,,shrub,Mexico,foliar and floral petioles,"Vilamil, Marquez-Guzmán, and Boege 2013","Vilamil, Marquez-Guzmán, and Boege 2013",,Turnera velutina,,,,,,,,,,,,,,,,
1,Bignoniaceae,Amphitecna,tuxtlensis,,Tree,Mexico,immature fruits,,Aguirre et al. 2013,,Amphitecna tuxtlensis,,,,,,,,,,,,,,,,
1,Cactaceae,Epiphyllum,oxypetalum,,epiphyte,Neotropics,"formless, distributed along the floral buds and sepals in front of the anthers",,Aguirre et al. 2013; Almeida Cota-Sanchez and Paoli 2013,referred to as 'extranuptial' for being on the flowers but not related to pollination in Almeida Cota-Sanchez and Paoli 2013,Epiphyllum oxypetalum,,,,,,,,,,,,,,,,
1,Convolvulaceae,Ipomea,phillomega,,vine,Mexico,peduncle of leaf,,Aguirre et al. 2013,,Ipomea phillomega,,,,,,,,,,,,,,,,
1,Costaceae,Costus,dirzoi,,herb,Mexico,petiole at base of leaf,,Aguirre et al. 2013,,Costus dirzoi,,,,,,,,,,,,,,,,
,Costaceae,Costus,woodsonii,,herb (ginger plant),,,,Brian 2012,,Costus woodsonii,,,,,,,,,,,,,,,,
1,Cucurbitaceae,Cionosicys,micranthus,,herb,Mexico,petiole at base of leaf,,Aguirre et al. 2013,,Cionosicys micranthus,,,,,,,,,,,,,,,,
1,Euphorbiaceae,Omphalea,oleifera,,tree,Mexico,petiole at base of leaf,,Aguirre et al. 2013,,Omphalea oleifera,,,,,,,,,,,,,,,,
1,Euphorbiaceae,Plukenetia,stipellata,,liana,Mexico,,,Aguirre et al. 2013,,Plukenetia stipellata,,,,,,,,,,,,,,,,
1,Salicaceae,Pleuranthodendron,lindenii,,tree,Mexico,,,Aguirre et al. 2013,as Flacourtiaceae,Pleuranthodendron lindenii,,,,,,,,,,,,,,,,
1,Malpighiaceae,Hiraea,fogifolia,,liana,Mexico,,,Aguirre et al. 2013,,Hiraea fogifolia,,,,,,,,,,,,,,,,
1,Malpighiaceae,Heteropterys,laurifolia,,liana,Mexico,peduncle of leaf,,Aguirre et al. 2013,,Heteropterys laurifolia,,,,,,,,,,,,,,,,
1,Leguminosae,Albizia,tomentosa,,tree,Mexico,petiole at base of leaf,,Aguirre et al. 2013,Subfamily: Mimosoideae; As A. purpusii in Aguirre et al. 2013,Albizia tomentosa,,,,,,,,,,,,,,,,
1,Leguminosae,Cojaba,arborea,,tree,Neotropics,,,Aguirre et al. 2013,Subfamily: Mimosoideae,Cojaba arborea,,,,,,,,,,,,,,,,
1,Leguminosae,Inga,acrocephala,,tree,Mexico,rachis,,Aguirre et al. 2013,,Inga acrocephala,,,,,,,,,,,,,,,,
1,Leguminosae,Inga,pavoniana,,tree,Mexico,rachis,,Aguirre et al. 2013,,Inga pavoniana,,,,,,,,,,,,,,,,
1,Leguminosae,Inga,quaternata,,tree,Mexico,rachis,,Aguirre et al. 2013,,Inga quaternata,,,,,,,,,,,,,,,,
1,Leguminosae,Inga,sinacae,,tree,Mexico,rachis,,Aguirre et al. 2013,,Inga sinacae,,,,,,,,,,,,,,,,
1,Leguminosae,Erythrina,folkersii,,tree,Mexico,,,Aguirre et al. 2013,subfamily: Faboideae (Papilionoideae),Erythrina folkersii,,,,,,,,,,,,,,,,
1,Passifloraceae,Passiflora,sexocellata,,liana,Mexico,underside and petiole of leaf,,Aguirre et al. 2013,,Passiflora sexocellata,,,,,,,,,,,,,,,,
1,Malvaceae,Heliocarpus,donnellsmithi,,shrub,Neotropics,base of leaf blade,,Aguirre et al. 2013,Listed under the Tiliaceae family in Aguirre et al. 2013,Heliocarpus donnellsmithi,,,,,,,,,,,,,,,,
1,Malvaceae,Heliocarpus,appendiculatus,,tree,Neotropics,base of leaf blade,,Aguirre et al. 2013,Listed under the Tiliaceae family in Aguirre et al. 2013,Heliocarpus appendiculatus,,,,,,,,,,,,,,,,
1,Burseraceae,Protium,pilosum,,,Brazil,,,"Dattilo, Guimares, and Izzo 2013",,Protium pilosum,,,,,,,,,,,,,,,,
1,Celastraceae,Cheiloclinium,sp. ,,,Brazil,,,"Dattilo, Guimares, and Izzo 2013",,Cheiloclinium sp. ,,,,,,,,,,,,,,,,
1,Leguminosae,Vatairea,sp. ,,,Brazil,,,"Dattilo, Guimares, and Izzo 2013",,Vatairea sp. ,,,,,,,,,,,,,,,,
1,Salicaceae,Casearia,sp. ,,,Brazil,,,"Dattilo, Guimares, and Izzo 2013","as Flacourtiaceae in Dattilo, Guimares, and Izzo 2013",Casearia sp. ,,,,,,,,,,,,,,,,
1,Lecythidaceae,Couratari,sp.,,,Brazil,,,"Dattilo, Guimares, and Izzo 2013",,Couratari sp.,,,,,,,,,,,,,,,,
1,Rubiaceae,Palicourea,sp.,,,Brazil,,,"Dattilo, Guimares, and Izzo 2013",,Palicourea sp.,,,,,,,,,,,,,,,,
1,Rubiaceae,Uncaria,sp.,,,Brazil,,,"Dattilo, Guimares, and Izzo 2013",,Uncaria sp.,,,,,,,,,,,,,,,,
1,Cannabaceae,Trema,micrantha,,shrub to small tree,Neotropics,,,"Dattilo, Guimares, and Izzo 2013","as Ulmaceae in Dattilo, Guimares, and Izzo 2013",Trema micrantha,,,,,,,,,,,,,,,,
1,Urticaceae,Urera,sp.,,,Brazil,,,"Dattilo, Guimares, and Izzo 2013",,Urera sp.,,,,,,,,,,,,,,,,
1,Rubiaceae,Palicourea,rigida,,shrub,Brazil,pericarp,Del-Claro et al. 2013,Del-Claro et al. 2013,floral nectary that remains after pollination: see Del-Claro et al. 2013 for more,Palicourea rigida,,,,,,,,,,,,,,,,
1,Asteraceae,Austroeupatorium,inulaefolium,,,South America,,,Hernandez Otero and Manzano 2013,as A. inulifolium in Hernandez Otero and Manzano 2013,Austroeupatorium inulaefolium,,,,,,,,,,,,,,,,
1,Asteraceae,Erigeron,bonariensis,,,South America,,,Hernandez Otero and Manzano 2013,,Erigeron bonariensis,,,,,,,,,,,,,,,,
1,Malpighiaceae,Stigmaphyllon,sp. ,,,South America,,,Hernandez Otero and Manzano 2013,,Stigmaphyllon sp. ,,,,,,,,,,,,,,,,
1,Lamiaceae,Citharexylum,kunthianum,,,South America,,,Hernandez Otero and Manzano 2013,formerly Verbenaceae,Citharexylum kunthianum,,,,,,,,,,,,,,,,
1,Asteraceae,Clibadium,surinamense,,,South America,,,Hernandez Otero and Manzano 2013,,Clibadium surinamense,,,,,,,,,,,,,,,,
1,Fabaceae,Mimosa,albida,,,Colombia,,,Hernandez Otero and Manzano 2013,,Mimosa albida,,,,,,,,,,,,,,,,
1,Cactaceae,Hylocereus ,setaceus,,hemi-epiphyte,South America,outer surface of flower on aereoles,,Almeida Cota-Sanchez and Paoli 2013,referred to as 'extranuptial' for being on the flowers but not related to pollination in Almeida Cota-Sanchez and Paoli 2013,Hylocereus  setaceus,,,,,,,,,,,,,,,,
1,Cactaceae,Epiphyllum,phyllantus,,holo-epiphyte,Central America,outer surface of flower on aereoles,,Almeida Cota-Sanchez and Paoli 2013,referred to as 'extranuptial' for being on the flowers but not related to pollination in Almeida Cota-Sanchez and Paoli 2013,Epiphyllum phyllantus,,,,,,,,,,,,,,,,
1,Cactaceae,Epiphyllum,hookeri ssp. guatemalense,,holo-epiphyte,Central America,outer surface of flower on aereoles,,Almeida Cota-Sanchez and Paoli 2013,referred to as 'extranuptial' for being on the flowers but not related to pollination in Almeida Cota-Sanchez and Paoli 2013,Epiphyllum hookeri ssp. guatemalense,,,,,,,,,,,,,,,,
1,Connaraceae,Connarus,perrottetii,,,Brazil,Petals,,Vasquez 1997,as cited by Bodouris and Queensbourough 2013,Connarus perrottetii,,,,,,,,,,,,,,,,
1,Connaraceae,Connarus,suberosus,,,Brazil,Petals,,Vasquez 1997,as cited by Bodouris and Queensbourough 2013,Connarus suberosus,,,,,,,,,,,,,,,,
1,Rubiaceae,Cordiera,sessilis,,,Brazil,,,Keeler 2008,as cited by Bodouris and Queensbourough 2013,Cordiera sessilis,,,,,,,,,,,,,,,,
1,Malpighiaceae,Heteropterys ,orinocensis,,,Brazil,leaf blade,,Machado et al. 2008,as cited by Bodouris and Queensbourough 2013,Heteropterys  orinocensis,,,,,,,,,,,,,,,,
1,Euphorbiaceae,Maprounea,guianensis,,,Brazil,Bracts,,Keeler 2008,as cited by Bodouris and Queensbourough 2013,Maprounea guianensis,,,,,,,,,,,,,,,,
1,Polygalaceae,Moutabea,excoriata,,,Brazil,,,Keeler 2008,as cited by Bodouris and Queensbourough 2013,Moutabea excoriata,,,,,,,,,,,,,,,,
1,Simaroubaceae,Simaba,ferruginea,,,Brazil,"Limb, possibly on petiole",,Keeler 2008,as cited by Bodouris and Queensbourough 2013,Simaba ferruginea,,,,,,,,,,,,,,,,
1,Simaroubaceae,Simaba,glabra,,,Brazil,"Limb, possibly on petiole",,Keeler 2008,as cited by Bodouris and Queensbourough 2013,Simaba glabra,,,,,,,,,,,,,,,,
1,Simaroubaceae,Simaba,trichilioides,,,Brazil,"Limb, possibly on petiole",,Keeler 2008,as cited by Bodouris and Queensbourough 2013,Simaba trichilioides,,,,,,,,,,,,,,,,
1,Simaroubaceae,Simarouba,versicolor,,,Brazil,"Limb, possibly on petiole",,Keeler 2008,as cited by Bodouris and Queensbourough 2013,Simarouba versicolor,,,,,,,,,,,,,,,,
1,Fabaceae,Vachellia,erioloba,camelthorn tree,tree,Southern Africa,base of each pair of leaf pinnae,Campbell et al. 2013,Campbell et al. 2013,,Vachellia erioloba,,,,,,,,,,,,,,,,
1,Ebenaceae,Diospyros,adenophora,,tree,Malaysia,Leaf blade,,Fiala and Guan 2003,,Diospyros adenophora,,,,,,,,,,,,,,,,
1,Ebenaceae,Diospyros,andamanica,,tree,Malaysia,Leaf blade,,Fiala and Guan 2003,,Diospyros andamanica,,,,,,,,,,,,,,,,
1,Ebenaceae,Diospyros,apiculata,,tree,Malaysia,Leaf blade,,Fiala and Guan 2003,,Diospyros apiculata,,,,,,,,,,,,,,,,
1,Ebenaceae,Diospyros,argentea,,tree,Malaysia,Leaf blade,,Fiala and Guan 2003,,Diospyros argentea,,,,,,,,,,,,,,,,
1,Ebenaceae,Diospyros,diepenhorstii,,tree,Malaysia,Leaf blade,,Fiala and Guan 2003,,Diospyros diepenhorstii,,,,,,,,,,,,,,,,
1,Ebenaceae,Diospyros,pyrrhocarpa,,tree,Malaysia,Leaf blade,,Fiala and Guan 2003,,Diospyros pyrrhocarpa,,,,,,,,,,,,,,,,
1,Ebenaceae,Diospyros,scortechinii ,,tree,Malaysia,Leaf blade,,Fiala and Guan 2003,,Diospyros scortechinii ,,,,,,,,,,,,,,,,
1,Ebenaceae,Diospyros,pulchrinervia,,tree,Malaysia,Leaf blade base,,Fiala and Guan 2003,,Diospyros pulchrinervia,,,,,,,,,,,,,,,,
1,Fabaceae,Archidendron,clypearia,,tree,Malaysia,rachis,,Fiala and Guan 2003,,Archidendron clypearia,,,,,,,,,,,,,,,,
1,Fabaceae,Archidendron,contortum,,tree,Malaysia,rachis,,Fiala and Guan 2003,,Archidendron contortum,,,,,,,,,,,,,,,,
1,Fabaceae,Archidendron,microcarpum,,tree,Malaysia,rachis,,Fiala and Guan 2003,,Archidendron microcarpum,,,,,,,,,,,,,,,,
1,Fabaceae,Parkia,speciosa,,tree,Malaysia,rachis,,Fiala and Guan 2003,,Parkia speciosa,,,,,,,,,,,,,,,,
1,Fabaceae,Pithecellobium,splendens,,tree,Malaysia,rachis,,Fiala and Guan 2003,,Pithecellobium splendens,,,,,,,,,,,,,,,,
1,Fabaceae,Saraca,declinata,,tree,Malaysia,leaf blade margin,,Fiala and Guan 2003,,Saraca declinata,,,,,,,,,,,,,,,,
1,Fabaceae,Saraca,thaipingensis,,tree,Malaysia,leaf blade margin,,Fiala and Guan 2003,,Saraca thaipingensis,,,,,,,,,,,,,,,,
1,Euphorbiaceae,Croton,oblongus,,tree,Malaysia,leaf blade base,,Fiala and Guan 2003,as Croton laevifolius in Fiala and Guan 2003,Croton oblongus,,,,,,,,,,,,,,,,
1,Euphorbiaceae,Elateriospermum,tapos,,tree,Malaysia,"petiole, leaf blade",,Fiala and Guan 2003,,Elateriospermum tapos,,,,,,,,,,,,,,,,
1,Euphorbiaceae,Macaranga,recurvata,,tree ,Malaysia,leaf blade,,Fiala and Guan 2003,,Macaranga recurvata,,,,,,,,,,,,,,,,
1,Bignoniaceae,Deplanchea,bancana,,tree,Malaysia,leaf blade base,,Fiala and Guan 2003,,Deplanchea bancana,,,,,,,,,,,,,,,,
1,Cactaceae,Cylindropuntia,indicata,cane chola,cactus,Southwest United States and Mexico,areole,,Argaez and Karina 2013,,Cylindropuntia indicata,,,,,,,,,,,,,,,,
1,Fabaceae,Senegalia,multipinnata,,,Amazon,,,Campos and Camacho 2014,syn. Acacia multipinnata,Senegalia multipinnata,,,,,,,,,,,,,,,,
1,Fabaceae,Machaerium,multifoliolatum,,liana,Amazon,,,Campos and Camacho 2014,,Machaerium multifoliolatum,,,,,,,,,,,,,,,,
1,Fabaceae,Stryphnodendron,pulcherrimum,,tree,Brazil,,,Campos and Camacho 2014,possible mispelling as Stryphnodendron pulcherrimun,Stryphnodendron pulcherrimum,,,,,,,,,,,,,,,,
1,Fabaceae,Piptadenia,minutiflora,,,,,,Campos and Camacho 2014,,Piptadenia minutiflora,,,,,,,,,,,,,,,,
1,Fabaceae,Platymiscium,sp.,,,neotropical,,,Campos and Camacho 2014,possible mispelling as Platymicium,Platymiscium sp.,,,,,,,,,,,,,,,,
1,Violaceae,Rinorea,sp.,,,,,,Campos and Camacho 2014,,Rinorea sp.,,,,,,,,,,,,,,,,
1,Malpighiaceae,Heteropterys,pteropetala,,,neotropical,,Assunção et al. 2014,Assunção et al. 2014,,Heteropterys pteropetala,,,,,,,,,,,,,,,,
1,Cactaceae,Opuntia,sulphurea,,cactus,Monte Desert,"areoles, bracts",Aranda-Rickert et al. 2014,Aranda-Rickert et al. 2014,,Opuntia sulphurea,,,,,,,,,,,,,,,,
1,Cactaceae,Opuntia,alexanderi,,cactus,Monte Desert,"areoles, bracts",Aranda-Rickert et al. 2014,Aranda-Rickert et al. 2014,"syn. for Tephrocactus alexanderi, possible mispelling as Tephrocactus alexenderi",Opuntia alexanderi,,,,,,,,,,,,,,,,
1,Cactaceae,Opuntia,articulata,,cactus,Monte Desert,"areoles, bracts",Aranda-Rickert et al. 2014,Aranda-Rickert et al. 2014,syn. for Tephrocactus articulatus,Opuntia articulata,,,,,,,,,,,,,,,,
1,Leguminosae,Senegalia,gilliesii,,,Monte Desert,,Aranda-Rickert et al. 2014,Aranda-Rickert et al. 2014,syn. for Acacia gilliesii,Senegalia gilliesii,,,,,,,,,,,,,,,,
1,Fabaceae,Prosopis,chilensis,,tree,Monte Desert,,Aranda-Rickert et al. 2014,Aranda-Rickert et al. 2014,name erroneously used refer to Prosopis glandulosa,Prosopis chilensis,,,,,,,,,,,,,,,,
1,Leguminosae,Prosopis,flexuosa,,flowering tree,Monte Desert,,Aranda-Rickert et al. 2014,Aranda-Rickert et al. 2014,syn. for Acacia flexuosa,Prosopis flexuosa,,,,,,,,,,,,,,,,
1,Leguminosae,Prosopis,torquata,,,Monte Desert,,Aranda-Rickert et al. 2014,Aranda-Rickert et al. 2014,syn. for Acacia torquata,Prosopis torquata,,,,,,,,,,,,,,,,
1,Convolvulaceae,Cuscuta,exaltata,,,,calyx,Clayson et al. 2014,Clayson et al. 2014,phylogenetic tree present in article (Fig. 3); subgenera Monogynella,Cuscuta exaltata,,,,,,,,,,,,,,,,
1,Convolvulaceae,Cuscuta,lehmanniana,,,Pakistan,calyx,Clayson et al. 2014,Clayson et al. 2014,phylogenetic tree present in article (Fig. 3); subgenera Monogynella,Cuscuta lehmanniana,,,,,,,,,,,,,,,,
1,Convolvulaceae,Cuscuta,monogyna,,,"China, Pakistan",calyx,Clayson et al. 2014,Clayson et al. 2014,phylogenetic tree present in article (Fig. 3); subgenera Monogynella,Cuscuta monogyna,,,,,,,,,,,,,,,,
1,Convolvulaceae,Cuscuta,lupuliformis,,,"China, Pakistan",calyx,Clayson et al. 2014,Clayson et al. 2014,phylogenetic tree present in article (Fig. 3); subgenera Monogynella,Cuscuta lupuliformis,,,,,,,,,,,,,,,,
1,Convolvulaceae,Cuscuta,cassytoides,,,Madagascar,calyx,Clayson et al. 2014,Clayson et al. 2014,phylogenetic tree present in article (Fig. 3); subgenera Monogynella,Cuscuta cassytoides,,,,,,,,,,,,,,,,
